#	datafile Path	C:\data\asr\table\17071530.asr																													
#	datafile Name	17071530.asr																													
#	Download date	7/15/2017																													
#	download Time	23:10:07																													
#	Software name	(@) ASRdown_tools.c																													
#	software Revision	76																													
#	software date	2004 January 12																													
#	ASR software version	R392d.MSA																													
#																															
#	? location where ASR was operated ? 																														
#	"ceh rooftop July 15, 2017 L7"																														
#																															
#	? weather conditions ? 																														
#	hot and hazy but no 'solid' clouds																														
#																															
#	? ASR operator name ? 																														
#	Cibele  all times utc																														
#																															
#	? observations and comments ? 																														
#																															
#	converted to cdt     dba																														
# year	month	day	hour	minute	second	sats	lat	long	down	temper	380nm	400nm	440nm	520nm	610nm	670nm	780nm	870nm	940nm	1030nm	Qdown	Qleft	Qright	Qup	AZrcnt	ZENrcnt	AZcumu	ZENcumu	Ambient	Baro	Humid
2017	7	15	16	57	5	0	0	0	0	46718	31935	26384	32191	27507	32797	38659	47812	46307	7848	31733	14151	13262	13372	14160	40	-26	37781	779059	0	65535	65535
2017	7	15	16	58	5	0	0	0	0	46718	31758	26232	32043	27431	32719	38538	47715	46234	7785	31743	13986	13278	13323	14212	21	-26	37834	780385	0	65535	65535
2017	7	15	16	59	5	0	0	0	0	46718	31786	26276	32107	27474	32743	38620	47769	46265	7831	31724	14227	13293	13410	14043	52	-31	37886	781714	0	65535	65535
2017	7	15	17	0	4	0	0	0	0	46718	31873	26340	32178	27544	32823	38682	47863	46343	7881	31761	14154	13306	13399	14176	36	-26	37922	783026	0	65535	65535
2017	7	15	17	1	5	0	0	0	0	46718	31655	26228	32042	27421	32732	38610	47810	46296	7832	31727	14076	13240	13374	14163	37	-28	37959	784342	0	65535	65535
2017	7	15	17	2	4	0	0	0	0	46717	31579	26171	31998	27414	32720	38604	47809	46301	7843	31758	14036	13300	13387	14238	34	-28	37995	785656	0	65535	65535
2017	7	15	17	3	5	0	0	0	0	46718	31503	26082	31904	27370	32685	38554	47748	46241	7788	31723	14041	13274	13410	14290	38	-30	38035	786974	0	65535	65535
2017	7	15	17	4	4	0	0	0	0	46717	31336	25988	31838	27339	32669	38560	47760	46289	7746	31739	14017	13241	13338	14178	37	-29	38074	788291	0	65535	65535
2017	7	15	17	5	5	0	0	0	0	46718	31095	25859	31706	27244	32558	38410	47642	46172	7641	31672	13834	13172	13274	14262	37	-28	38111	789607	0	65535	65535
2017	7	15	17	6	5	0	0	0	0	46718	31240	25932	31769	27274	32582	38470	47680	46220	7695	31688	13982	13224	13313	14202	35	-29	38148	790924	0	65535	65535
2017	7	15	17	7	4	0	0	0	0	46717	31228	25942	31803	27328	32677	38572	47817	46319	7722	31740	13978	13234	13381	14248	36	-27	38186	792241	0	65535	65535
2017	7	15	17	8	5	0	0	0	0	46718	31159	25901	31780	27329	32646	38555	47782	46310	7772	31755	14042	13180	13406	14194	36	-28	38222	793557	0	65535	65535
2017	7	15	17	9	4	0	0	0	0	46718	30939	25783	31623	27295	32598	38474	47732	46249	7714	31749	13946	13233	13323	14256	33	-26	38257	794871	0	65535	65535
2017	7	15	17	10	5	0	0	0	0	46718	30983	25756	31624	27231	32576	38493	47736	46275	7673	31766	13975	13156	13280	14061	37	-29	38294	796182	0	65535	65535
2017	7	15	17	11	4	0	0	0	0	46717	30658	25565	31444	27119	32455	38358	47601	46174	7578	31680	13864	13187	13253	14237	34	-25	38328	797495	0	65535	65535
2017	7	15	17	12	5	0	0	0	0	46718	30486	25433	31284	27020	32380	38315	47512	46078	7520	31636	14084	13230	13204	14004	36	-32	38364	798807	0	65535	65535
2017	7	15	17	13	4	0	0	0	0	46717	30460	25442	31340	27084	32397	38334	47552	46128	7509	31651	14054	13203	13187	13992	38	-30	38402	800123	0	65535	65535
2017	7	15	17	14	5	0	0	0	0	46717	30570	25527	31472	27163	32485	38438	47657	46174	7622	31686	14147	13270	13222	13919	36	-29	38438	801440	0	65535	65535
2017	7	15	17	15	5	0	0	0	0	46717	30666	25626	31515	27211	32556	38477	47758	46283	7738	31742	13939	13258	13274	14217	30	-25	38480	802763	0	65535	65535
2017	7	15	17	16	5	0	0	0	0	46717	30468	25470	31402	27126	32443	38401	47639	46184	7646	31667	14103	13252	13212	13953	40	-31	38520	804082	0	65535	65535
2017	7	15	17	17	4	0	0	0	0	46716	30224	25299	31218	27015	32354	38307	47552	46129	7584	31648	13996	13209	13223	14019	35	-26	38555	805390	0	65535	65535
2017	7	15	17	18	5	0	0	0	0	46716	29948	25133	31059	26884	32238	38209	47457	46066	7505	31584	13933	13153	13185	13992	35	-28	38590	806698	0	65535	65535
2017	7	15	17	19	4	0	0	0	0	46716	29929	25103	31018	26908	32245	38226	47474	46076	7496	31607	13934	13173	13169	13982	35	-27	38625	808007	0	65535	65535
2017	7	15	17	20	5	0	0	0	0	46716	29892	25095	31034	26915	32271	38241	47492	46095	7501	31625	14010	13204	13181	13938	35	-29	38660	809316	0	65535	65535
2017	7	15	17	21	4	0	0	0	0	46716	29899	25088	31028	26915	32277	38232	47502	46107	7502	31615	13989	13212	13157	13930	34	-29	38694	810625	0	65535	65535
2017	7	15	17	22	4	0	0	0	0	46716	29622	24933	30866	26811	32170	38137	47407	46018	7418	31600	13868	13126	13168	13990	35	-27	38729	811936	0	65535	65535
2017	7	15	17	23	5	0	0	0	0	46716	29543	24860	30808	26772	32144	38095	47345	46028	7400	31585	13766	13047	13253	14083	36	-27	38765	813251	0	65535	65535
2017	7	15	17	24	4	0	0	0	0	46716	29417	24784	30739	26740	32093	38095	47319	45969	7368	31522	13944	13111	13092	13806	32	-32	38797	814563	0	65535	65535
2017	7	15	17	25	5	0	0	0	0	46716	29271	24711	30640	26711	32080	38048	47341	45980	7313	31561	13805	13035	13160	13996	35	-26	38832	815875	0	65535	65535
2017	7	15	17	26	4	0	0	0	0	46716	29273	24697	30659	26705	32074	38081	47330	45971	7330	31545	13943	13130	13106	13824	32	-29	38864	817184	0	65535	65535
2017	7	15	17	27	4	0	0	0	0	46716	29285	24680	30657	26691	32067	38049	47354	45978	7296	31561	13800	13078	13111	13965	34	-25	38898	818495	0	65535	65535
2017	7	15	17	28	4	0	0	0	0	46716	29099	24564	30550	26652	32038	37998	47320	45983	7294	31544	13774	13129	13110	13950	33	-28	38931	819807	0	65535	65535
2017	7	15	17	29	4	0	0	0	0	46716	28899	24451	30451	26586	31982	37951	47235	45917	7212	31531	13661	12981	13128	14011	35	-26	38966	821121	0	65535	65535
2017	7	15	17	30	5	0	0	0	0	46717	28784	24422	30364	26539	31970	37937	47257	45935	7195	31556	13664	13045	13083	14066	29	-31	39005	822442	0	65535	65535
2017	7	15	17	31	5	0	0	0	0	46717	28797	24367	30331	26530	31902	37936	47252	45932	7188	31530	13770	13036	13000	13932	33	-38	39048	823768	0	65535	65535
2017	7	15	17	32	5	0	0	0	0	46718	28653	24286	30257	26503	31875	37936	47193	45892	7190	31494	13865	13133	12998	13747	5	-36	39123	825114	0	65535	65535
2017	7	15	17	33	5	0	0	0	0	46718	28573	24254	30259	26491	31880	37915	47199	45895	7159	31524	13847	13097	12971	13762	32	-30	39225	826472	0	65535	65535
2017	7	15	17	34	5	0	0	0	0	46718	28515	24210	30198	26440	31828	37887	47191	45914	7158	31546	13715	13024	13028	13929	34	-27	39325	827833	0	65535	65535
2017	7	15	17	35	5	0	0	0	0	46718	28225	24028	30010	26334	31713	37752	47094	45868	7086	31521	13678	12989	13035	13911	64	-29	39389	829154	0	65535	65535
2017	7	15	17	36	5	0	0	0	0	46719	28079	23938	29919	26284	31697	37762	47060	45767	7056	31435	13703	12919	13019	13771	33	-30	39422	830466	0	65535	65535
2017	7	15	17	37	4	0	0	0	0	46718	27830	23744	29739	26176	31565	37649	46964	45704	6974	31403	13692	12943	12948	13723	32	-31	39454	831777	0	65535	65535
2017	7	15	17	38	4	0	0	0	0	46718	27513	23509	29476	26010	31438	37529	46828	45608	6881	31347	13724	12906	12897	13617	33	-31	39487	833088	0	65535	65535
2017	7	15	17	39	5	0	0	0	0	46720	27255	23322	29278	25889	31328	37388	46718	45527	6783	31292	13489	12870	12846	13709	33	-28	39520	834402	0	65535	65535
2017	7	15	17	40	5	0	0	0	0	46720	27107	23224	29160	25796	31241	37350	46636	45457	6779	31270	13651	12811	12836	13503	18	-34	39572	835734	0	65535	65535
2017	7	15	17	41	5	0	0	0	0	46720	27059	23198	29156	25807	31248	37322	46655	45487	6783	31292	13472	12795	12857	13722	43	-27	39625	837067	0	65535	65535
2017	7	15	17	42	4	0	0	0	0	46719	26976	23159	29132	25822	31271	37355	46695	45524	6785	31297	13453	12782	12877	13748	36	-28	39661	838383	0	65535	65535
2017	7	15	17	43	5	0	0	0	0	46720	26890	23093	29067	25771	31219	37334	46638	45448	6756	31257	13619	12838	12817	13582	29	-31	39698	839704	0	65535	65535
2017	7	15	17	44	4	0	0	0	0	46719	26641	22918	28888	25665	31125	37236	46546	45409	6665	31219	13501	12713	12853	13662	36	-26	39734	841018	0	65535	65535
2017	7	15	17	45	5	0	0	0	0	46720	26504	22823	28808	25605	31052	37192	46488	45335	6639	31196	13703	12761	12768	13288	11	-31	39789	842349	0	65535	65535
2017	7	15	17	46	5	0	0	0	0	46720	26545	22868	28853	25654	31120	37250	46597	45436	6685	31266	13467	12738	12858	13684	53	-25	39846	843674	0	65535	65535
2017	7	15	17	47	5	0	0	0	0	46720	26656	22982	29002	25777	31221	37374	46688	45513	6762	31295	13638	12836	12832	13544	17	-31	39895	845003	0	65535	65535
2017	7	15	17	48	5	0	0	0	0	46720	26520	22871	28892	25695	31138	37309	46656	45468	6773	31276	13649	12773	12849	13491	49	-29	39944	846328	0	65535	65535
2017	7	15	17	49	4	0	0	0	0	46718	26432	22813	28825	25652	31124	37270	46656	45473	6780	31281	13473	12730	12894	13688	34	-27	39978	847641	0	65535	65535
2017	7	15	17	50	4	0	0	0	0	46719	26290	22720	28744	25605	31059	37232	46594	45440	6766	31259	13569	12716	12892	13574	32	-30	40010	848953	0	65535	65535
2017	7	15	17	51	5	0	0	0	0	46719	26134	22619	28641	25562	31023	37217	46557	45396	6740	31216	13647	12759	12794	13437	29	-30	40041	850263	0	65535	65535
2017	7	15	17	52	4	0	0	0	0	46718	25979	22514	28598	25544	31004	37186	46574	45434	6768	31231	13617	12779	12755	13427	27	-27	40078	851578	0	65535	65535
2017	7	15	17	53	5	0	0	0	0	46719	25883	22415	28439	25463	30999	37170	46555	45415	6754	31217	13521	12656	12857	13523	37	-26	40115	852884	0	65535	65535
2017	7	15	17	54	5	0	0	0	0	46719	25866	22474	28522	25496	30981	37162	46605	45472	6782	31270	13389	12792	12739	13650	-6	-25	40183	854231	0	65535	65535
2017	7	15	17	55	5	0	0	0	0	46719	25788	22410	28454	25466	30934	37206	46594	45425	6814	31244	13660	12776	12770	13421	62	-30	40257	855555	0	65535	65535
2017	7	15	17	56	5	0	0	0	0	46720	25607	22293	28352	25411	30902	37156	46572	45414	6780	31246	13558	12723	12828	13449	36	-26	40293	856865	0	65535	65535
2017	7	15	17	57	4	0	0	0	0	46719	25363	22139	28159	25314	30812	37053	46459	45359	6709	31201	13459	12693	12764	13473	32	-28	40325	858173	0	65535	65535
2017	7	15	17	58	4	0	0	0	0	46719	25365	22129	28189	25308	30802	37047	46471	45355	6708	31201	13492	12721	12755	13456	32	-29	40357	859482	0	65535	65535
2017	7	15	17	59	5	0	0	0	0	46720	25234	22038	28116	25273	30770	37019	46452	45345	6672	31197	13477	12662	12768	13456	32	-28	40389	860790	0	65535	65535
2017	7	15	18	0	4	0	0	0	0	46719	25141	21969	28050	25223	30709	36974	46389	45291	6636	31153	13503	12723	12663	13373	29	-29	40418	862099	0	65535	65535
2017	7	15	18	1	4	0	0	0	0	46719	25086	21949	28037	25236	30724	37003	46418	45310	6674	31177	13509	12645	12764	13411	32	-27	40450	863406	0	65535	65535
2017	7	15	18	2	4	0	0	0	0	46719	25098	21964	28072	25280	30782	37049	46503	45394	6683	31225	13423	12627	12755	13465	31	-27	40481	864713	0	65535	65535
2017	7	15	18	3	5	0	0	0	0	46720	24988	21929	28031	25272	30786	37056	46549	45411	6701	31261	13445	12634	12806	13489	31	-27	40512	866022	0	65535	65535
2017	7	15	18	4	4	0	0	0	0	46719	24878	21843	27962	25223	30740	37037	46516	45410	6648	31226	13472	12712	12701	13437	29	-29	40541	867331	0	65535	65535
2017	7	15	18	5	4	0	0	0	0	46719	24790	21789	27902	25197	30711	37024	46507	45415	6626	31255	13491	12686	12757	13434	32	-28	40573	868639	0	65535	65535
2017	7	15	18	6	4	0	0	0	0	46720	24631	21686	27815	25148	30679	37001	46495	45402	6608	31229	13453	12679	12694	13420	31	-28	40604	869947	0	65535	65535
2017	7	15	18	7	5	0	0	0	0	46721	24403	21515	27625	25018	30557	36879	46384	45321	6548	31191	13388	12644	12648	13376	33	-30	40637	871257	0	65535	65535
2017	7	15	18	8	4	0	0	0	0	46720	24277	21435	27544	24974	30520	36817	46358	45307	6571	31179	13263	12640	12641	13510	32	-26	40669	872569	0	65535	65535
2017	7	15	18	9	4	0	0	0	0	46720	24124	21326	27450	24922	30461	36804	46318	45272	6531	31162	13422	12608	12650	13321	31	-31	40700	873880	0	65535	65535
2017	7	15	18	10	4	0	0	0	0	46720	24029	21274	27396	24901	30464	36784	46322	45281	6486	31165	13226	12569	12651	13492	30	-25	40730	875191	0	65535	65535
2017	7	15	18	11	4	0	0	0	0	46720	23933	21212	27355	24890	30456	36836	46356	45318	6454	31181	13352	12545	12682	13305	31	-31	40761	876502	0	65535	65535
2017	7	15	18	12	5	0	0	0	0	46720	23825	21143	27293	24858	30421	36799	46317	45277	6431	31156	13392	12579	12603	13297	24	-28	40797	877820	0	65535	65535
2017	7	15	18	13	4	0	0	0	0	46721	23667	21030	27166	24775	30333	36728	46246	45213	6405	31118	13433	12533	12620	13188	36	-28	40835	879136	0	65535	65535
2017	7	15	18	14	5	0	0	0	0	46721	23375	20823	26946	24629	30200	36585	46116	45109	6336	31057	13352	12594	12476	13161	-10	-28	40911	880478	0	65535	65535
2017	7	15	18	15	5	0	0	0	0	46721	23220	20727	26862	24585	30169	36574	46127	45144	6320	31108	13294	12501	12548	13224	65	-28	41072	881862	0	65535	65535
2017	7	15	18	16	5	0	0	0	0	46721	23095	20635	26775	24529	30129	36516	46096	45112	6319	31073	13243	12537	12485	13251	-3	-28	41149	883206	0	65535	65535
2017	7	15	18	17	5	0	0	0	0	46721	22970	20559	26717	24511	30104	36525	46091	45106	6296	31083	13228	12442	12570	13259	72	-30	41223	884522	0	65535	65535
2017	7	15	18	18	4	0	0	0	0	46721	22755	20400	26551	24400	29994	36411	45977	45020	6240	31014	13207	12414	12541	13150	33	-29	41256	885831	0	65535	65535
2017	7	15	18	19	4	0	0	0	0	46721	22705	20379	26541	24405	30019	36430	46023	45077	6235	31043	13174	12379	12509	13231	30	-28	41286	887139	0	65535	65535
2017	7	15	18	20	5	0	0	0	0	46721	22552	20274	26413	24328	29930	36350	45937	45005	6202	31010	13169	12440	12490	13200	29	-29	41315	888448	0	65535	65535
2017	7	15	18	21	4	0	0	0	0	46720	22442	20187	26335	24297	29903	36340	45920	44995	6179	30996	13187	12372	12505	13175	31	-27	41346	889755	0	65535	65535
2017	7	15	18	22	4	0	0	0	0	46721	22337	20138	26310	24272	29877	36333	45922	45011	6210	30993	13209	12409	12500	13152	29	-27	41375	891062	0	65535	65535
2017	7	15	18	23	4	0	0	0	0	46720	22210	20058	26233	24247	29872	36338	45949	45024	6182	31019	13155	12387	12498	13174	30	-26	41405	892368	0	65535	65535
2017	7	15	18	24	4	0	0	0	0	46721	22106	19989	26156	24207	29832	36331	45951	45016	6163	30997	13157	12483	12373	13116	28	-27	41433	893675	0	65535	65535
2017	7	15	18	25	5	0	0	0	0	46722	21954	19880	26061	24151	29780	36297	45934	45031	6167	31019	13151	12348	12487	13153	31	-27	41464	894982	0	65535	65535
2017	7	15	18	26	4	0	0	0	0	46720	21803	19774	25960	24098	29748	36263	45879	44981	6114	30991	13145	12334	12441	13069	31	-29	41495	896291	0	65535	65535
2017	7	15	18	27	4	0	0	0	0	46720	21699	19716	25892	24074	29716	36198	45899	45004	6145	31007	13032	12362	12419	13265	31	-24	41526	897603	0	65535	65535
2017	7	15	18	28	5	0	0	0	0	46721	21602	19666	25863	24060	29702	36217	45903	45001	6180	30977	13178	12427	12363	13058	29	-30	41555	898913	0	65535	65535
2017	7	15	18	29	4	0	0	0	0	46720	21453	19556	25754	23989	29643	36152	45850	44964	6163	30979	13003	12351	12397	13228	31	-25	41586	900224	0	65535	65535
2017	7	15	18	30	4	0	0	0	0	46721	21309	19460	25666	23947	29598	36132	45817	44928	6144	30963	13147	12355	12409	13061	29	-30	41615	901534	0	65535	65535
2017	7	15	18	31	5	0	0	0	0	46721	21100	19312	25517	23862	29520	36097	45756	44884	6064	30937	13183	12361	12331	12921	27	-30	41650	902852	0	65535	65535
2017	7	15	18	32	4	0	0	0	0	46721	20932	19193	25400	23785	29423	36033	45709	44840	6070	30906	13180	12321	12362	12942	33	-27	41685	904167	0	65535	65535
2017	7	15	18	33	5	0	0	0	0	46722	20758	19073	25265	23700	29374	35921	45660	44826	6072	30903	12898	12241	12353	13148	29	-23	41716	905478	0	65535	65535
