#	datafile Path	C:\data\asr\17060530.dat
#	datafile Name	17060530.dat
#	Download date	2017-06-05  
#	download Time	20:02:17
#	Software name	(@) ASRdown_tools.c
#	software Revision	76
#	software date	2004 January 12
#	ASR software version	R392d.MSA
#
#	? location where ASR was operated ? 
#	ceh rooftop June 5 2017 L8 & RE1
#	
#	? weather conditions ? 
#	very nice all day, some wv gradient to the W
#	
#	? ASR operator name ? 
#	daaron all times utc
#	
#	? observations and comments ? 
#	
#	
------------------------------------------------------

TIME         19  :  28  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42871	ambient	    0
CHANNEL         2  33275	barometer	65535
CHANNEL         3  38571	humidity	65535
CHANNEL         4  31299
CHANNEL         5  36168
CHANNEL         6  41775
CHANNEL         7  50916
CHANNEL         8  48526
CHANNEL         9  15680
CHANNEL        10  32653
TIME         19  :  29  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42838	ambient	    0
CHANNEL         2  33242	barometer	65535
CHANNEL         3  38563	humidity	65535
CHANNEL         4  31262
CHANNEL         5  36133
CHANNEL         6  41742
CHANNEL         7  50903
CHANNEL         8  48517
CHANNEL         9  15613
CHANNEL        10  32643
TIME         19  :  30  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42762	ambient	    0
CHANNEL         2  33186	barometer	65535
CHANNEL         3  38478	humidity	65535
CHANNEL         4  31245
CHANNEL         5  36114
CHANNEL         6  41701
CHANNEL         7  50843
CHANNEL         8  48495
CHANNEL         9  15622
CHANNEL        10  32614
TIME         19  :  31  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42721	ambient	    0
CHANNEL         2  33222	barometer	65535
CHANNEL         3  38502	humidity	65535
CHANNEL         4  31254
CHANNEL         5  36128
CHANNEL         6  41738
CHANNEL         7  50953
CHANNEL         8  48505
CHANNEL         9  15606
CHANNEL        10  32643
TIME         19  :  32  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42788	ambient	    0
CHANNEL         2  33205	barometer	65535
CHANNEL         3  38509	humidity	65535
CHANNEL         4  31262
CHANNEL         5  36147
CHANNEL         6  41784
CHANNEL         7  50894
CHANNEL         8  48489
CHANNEL         9  15609
CHANNEL        10  32634
TIME         19  :  33  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42839	ambient	    0
CHANNEL         2  33200	barometer	65535
CHANNEL         3  38495	humidity	65535
CHANNEL         4  31251
CHANNEL         5  36140
CHANNEL         6  41785
CHANNEL         7  50903
CHANNEL         8  48527
CHANNEL         9  15691
CHANNEL        10  32621
TIME         19  :  34  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42775	ambient	    0
CHANNEL         2  33192	barometer	65535
CHANNEL         3  38518	humidity	65535
CHANNEL         4  31248
CHANNEL         5  36115
CHANNEL         6  41733
CHANNEL         7  50881
CHANNEL         8  48487
CHANNEL         9  15787
CHANNEL        10  32626
TIME         19  :  35  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42731	ambient	    0
CHANNEL         2  33187	barometer	65535
CHANNEL         3  38488	humidity	65535
CHANNEL         4  31237
CHANNEL         5  36120
CHANNEL         6  41721
CHANNEL         7  50860
CHANNEL         8  48469
CHANNEL         9  15733
CHANNEL        10  32623
TIME         19  :  36  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42704	ambient	    0
CHANNEL         2  33190	barometer	65535
CHANNEL         3  38489	humidity	65535
CHANNEL         4  31224
CHANNEL         5  36092
CHANNEL         6  41743
CHANNEL         7  50945
CHANNEL         8  48490
CHANNEL         9  15812
CHANNEL        10  32672
TIME         19  :  37  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42679	ambient	    0
CHANNEL         2  33190	barometer	65535
CHANNEL         3  38488	humidity	65535
CHANNEL         4  31218
CHANNEL         5  36072
CHANNEL         6  41765
CHANNEL         7  50878
CHANNEL         8  48461
CHANNEL         9  15850
CHANNEL        10  32639
TIME         19  :  38  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42556	ambient	    0
CHANNEL         2  33159	barometer	65535
CHANNEL         3  38445	humidity	65535
CHANNEL         4  31236
CHANNEL         5  36112
CHANNEL         6  41702
CHANNEL         7  50853
CHANNEL         8  48416
CHANNEL         9  15738
CHANNEL        10  32585
TIME         19  :  39  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42656	ambient	    0
CHANNEL         2  33106	barometer	65535
CHANNEL         3  38415	humidity	65535
CHANNEL         4  31198
CHANNEL         5  36078
CHANNEL         6  41696
CHANNEL         7  50824
CHANNEL         8  48437
CHANNEL         9  15776
CHANNEL        10  32606
TIME         19  :  40  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42568	ambient	    0
CHANNEL         2  33088	barometer	65535
CHANNEL         3  38398	humidity	65535
CHANNEL         4  31183
CHANNEL         5  36048
CHANNEL         6  41653
CHANNEL         7  50785
CHANNEL         8  48388
CHANNEL         9  15813
CHANNEL        10  32568
TIME         19  :  41  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42621	ambient	    0
CHANNEL         2  33131	barometer	65535
CHANNEL         3  38447	humidity	65535
CHANNEL         4  31229
CHANNEL         5  36103
CHANNEL         6  41718
CHANNEL         7  50862
CHANNEL         8  48459
CHANNEL         9  15957
CHANNEL        10  32621
TIME         19  :  42  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42683	ambient	    0
CHANNEL         2  33169	barometer	65535
CHANNEL         3  38498	humidity	65535
CHANNEL         4  31262
CHANNEL         5  36154
CHANNEL         6  41762
CHANNEL         7  50919
CHANNEL         8  48505
CHANNEL         9  16006
CHANNEL        10  32653
TIME         19  :  43  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42638	ambient	    0
CHANNEL         2  33149	barometer	65535
CHANNEL         3  38483	humidity	65535
CHANNEL         4  31235
CHANNEL         5  36125
CHANNEL         6  41729
CHANNEL         7  50905
CHANNEL         8  48500
CHANNEL         9  15955
CHANNEL        10  32636
TIME         19  :  44  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42490	ambient	    0
CHANNEL         2  33046	barometer	65535
CHANNEL         3  38338	humidity	65535
CHANNEL         4  31178
CHANNEL         5  36073
CHANNEL         6  41647
CHANNEL         7  50822
CHANNEL         8  48413
CHANNEL         9  15844
CHANNEL        10  32583
TIME         19  :  45  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42496	ambient	    0
CHANNEL         2  33118	barometer	65535
CHANNEL         3  38456	humidity	65535
CHANNEL         4  31221
CHANNEL         5  36105
CHANNEL         6  41742
CHANNEL         7  50882
CHANNEL         8  48432
CHANNEL         9  15812
CHANNEL        10  32611
TIME         19  :  46  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42405	ambient	    0
CHANNEL         2  33045	barometer	65535
CHANNEL         3  38401	humidity	65535
CHANNEL         4  31147
CHANNEL         5  36043
CHANNEL         6  41580
CHANNEL         7  50760
CHANNEL         8  48393
CHANNEL         9  15830
CHANNEL        10  32594
TIME         19  :  47  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42454	ambient	    0
CHANNEL         2  33028	barometer	65535
CHANNEL         3  38337	humidity	65535
CHANNEL         4  31161
CHANNEL         5  36037
CHANNEL         6  41666
CHANNEL         7  50805
CHANNEL         8  48415
CHANNEL         9  15760
CHANNEL        10  32590
TIME         19  :  48  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42355	ambient	    0
CHANNEL         2  32983	barometer	65535
CHANNEL         3  38324	humidity	65535
CHANNEL         4  31116
CHANNEL         5  35992
CHANNEL         6  41631
CHANNEL         7  50797
CHANNEL         8  48393
CHANNEL         9  15603
CHANNEL        10  32566
TIME         19  :  49  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42239	ambient	    0
CHANNEL         2  32895	barometer	65535
CHANNEL         3  38229	humidity	65535
CHANNEL         4  31092
CHANNEL         5  35983
CHANNEL         6  41593
CHANNEL         7  50758
CHANNEL         8  48388
CHANNEL         9  15464
CHANNEL        10  32567
TIME         19  :  50  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42250	ambient	    0
CHANNEL         2  32878	barometer	65535
CHANNEL         3  38205	humidity	65535
CHANNEL         4  31068
CHANNEL         5  35944
CHANNEL         6  41602
CHANNEL         7  50738
CHANNEL         8  48374
CHANNEL         9  15482
CHANNEL        10  32563
TIME         19  :  51  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42275	ambient	    0
CHANNEL         2  32778	barometer	65535
CHANNEL         3  38124	humidity	65535
CHANNEL         4  31066
CHANNEL         5  35937
CHANNEL         6  41566
CHANNEL         7  50694
CHANNEL         8  48293
CHANNEL         9  15405
CHANNEL        10  32520
TIME         19  :  52  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42181	ambient	    0
CHANNEL         2  32780	barometer	65535
CHANNEL         3  38169	humidity	65535
CHANNEL         4  31060
CHANNEL         5  35920
CHANNEL         6  41546
CHANNEL         7  50710
CHANNEL         8  48318
CHANNEL         9  15392
CHANNEL        10  32542
TIME         19  :  53  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42086	ambient	    0
CHANNEL         2  32765	barometer	65535
CHANNEL         3  38116	humidity	65535
CHANNEL         4  31033
CHANNEL         5  35950
CHANNEL         6  41535
CHANNEL         7  50644
CHANNEL         8  48284
CHANNEL         9  15382
CHANNEL        10  32509
TIME         19  :  54  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42123	ambient	    0
CHANNEL         2  32772	barometer	65535
CHANNEL         3  38161	humidity	65535
CHANNEL         4  31042
CHANNEL         5  35945
CHANNEL         6  41587
CHANNEL         7  50711
CHANNEL         8  48349
CHANNEL         9  15421
CHANNEL        10  32541
TIME         19  :  55  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42106	ambient	    0
CHANNEL         2  32799	barometer	65535
CHANNEL         3  38149	humidity	65535
CHANNEL         4  31053
CHANNEL         5  35928
CHANNEL         6  41558
CHANNEL         7  50699
CHANNEL         8  48344
CHANNEL         9  15492
CHANNEL        10  32551
TIME         19  :  56  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42076	ambient	    0
CHANNEL         2  32874	barometer	65535
CHANNEL         3  38255	humidity	65535
CHANNEL         4  31104
CHANNEL         5  35957
CHANNEL         6  41577
CHANNEL         7  50719
CHANNEL         8  48352
CHANNEL         9  15558
CHANNEL        10  32542
TIME         19  :  57  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42223	ambient	    0
CHANNEL         2  32808	barometer	65535
CHANNEL         3  38245	humidity	65535
CHANNEL         4  31076
CHANNEL         5  35980
CHANNEL         6  41672
CHANNEL         7  50723
CHANNEL         8  48247
CHANNEL         9  15590
CHANNEL        10  32550
TIME         19  :  58  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  42102	ambient	    0
CHANNEL         2  32789	barometer	65535
CHANNEL         3  38156	humidity	65535
CHANNEL         4  31041
CHANNEL         5  35934
CHANNEL         6  41577
CHANNEL         7  50754
CHANNEL         8  48439
CHANNEL         9  15557
CHANNEL        10  32588
TIME         19  :  59  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41938	ambient	    0
CHANNEL         2  32723	barometer	65535
CHANNEL         3  38055	humidity	65535
CHANNEL         4  30990
CHANNEL         5  35880
CHANNEL         6  41477
CHANNEL         7  50619
CHANNEL         8  48254
CHANNEL         9  15498
CHANNEL        10  32488
TIME         20  :   0  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41853	ambient	    0
CHANNEL         2  32676	barometer	65535
CHANNEL         3  38030	humidity	65535
CHANNEL         4  30948
CHANNEL         5  35818
CHANNEL         6  41413
CHANNEL         7  50536
CHANNEL         8  48169
CHANNEL         9  15401
CHANNEL        10  32462
TIME         20  :   1  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41940	ambient	    0
CHANNEL         2  32707	barometer	65535
CHANNEL         3  38077	humidity	65535
CHANNEL         4  31008
CHANNEL         5  35886
CHANNEL         6  41514
CHANNEL         7  50660
CHANNEL         8  48296
CHANNEL         9  15510
CHANNEL        10  32501
TIME         20  :   2  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41907	ambient	    0
CHANNEL         2  32713	barometer	65535
CHANNEL         3  38080	humidity	65535
CHANNEL         4  31021
CHANNEL         5  35893
CHANNEL         6  41528
CHANNEL         7  50694
CHANNEL         8  48331
CHANNEL         9  15624
CHANNEL        10  32545
TIME         20  :   3  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41851	ambient	    0
CHANNEL         2  32625	barometer	65535
CHANNEL         3  37969	humidity	65535
CHANNEL         4  30946
CHANNEL         5  35828
CHANNEL         6  41470
CHANNEL         7  50601
CHANNEL         8  48232
CHANNEL         9  15393
CHANNEL        10  32508
TIME         20  :   4  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41765	ambient	    0
CHANNEL         2  32649	barometer	65535
CHANNEL         3  37959	humidity	65535
CHANNEL         4  30951
CHANNEL         5  35826
CHANNEL         6  41456
CHANNEL         7  50601
CHANNEL         8  48252
CHANNEL         9  15359
CHANNEL        10  32502
TIME         20  :   5  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41749	ambient	    0
CHANNEL         2  32551	barometer	65535
CHANNEL         3  37980	humidity	65535
CHANNEL         4  30935
CHANNEL         5  35829
CHANNEL         6  41454
CHANNEL         7  50596
CHANNEL         8  48239
CHANNEL         9  15359
CHANNEL        10  32469
TIME         20  :   6  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41757	ambient	    0
CHANNEL         2  32601	barometer	65535
CHANNEL         3  37990	humidity	65535
CHANNEL         4  30968
CHANNEL         5  35849
CHANNEL         6  41492
CHANNEL         7  50644
CHANNEL         8  48273
CHANNEL         9  15456
CHANNEL        10  32518
TIME         20  :   7  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41830	ambient	    0
CHANNEL         2  32611	barometer	65535
CHANNEL         3  38004	humidity	65535
CHANNEL         4  30977
CHANNEL         5  35874
CHANNEL         6  41516
CHANNEL         7  50687
CHANNEL         8  48286
CHANNEL         9  15650
CHANNEL        10  32535
TIME         20  :   8  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41736	ambient	    0
CHANNEL         2  32550	barometer	65535
CHANNEL         3  38008	humidity	65535
CHANNEL         4  30948
CHANNEL         5  35845
CHANNEL         6  41505
CHANNEL         7  50606
CHANNEL         8  48266
CHANNEL         9  15577
CHANNEL        10  32504
TIME         20  :   9  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41676	ambient	    0
CHANNEL         2  32537	barometer	65535
CHANNEL         3  37897	humidity	65535
CHANNEL         4  30901
CHANNEL         5  35772
CHANNEL         6  41416
CHANNEL         7  50605
CHANNEL         8  48250
CHANNEL         9  15519
CHANNEL        10  32502
TIME         20  :  10  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41644	ambient	    0
CHANNEL         2  32539	barometer	65535
CHANNEL         3  37902	humidity	65535
CHANNEL         4  30928
CHANNEL         5  35819
CHANNEL         6  41476
CHANNEL         7  50621
CHANNEL         8  48268
CHANNEL         9  15543
CHANNEL        10  32522
TIME         20  :  11  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41646	ambient	    0
CHANNEL         2  32512	barometer	65535
CHANNEL         3  37830	humidity	65535
CHANNEL         4  30855
CHANNEL         5  35763
CHANNEL         6  41392
CHANNEL         7  50585
CHANNEL         8  48217
CHANNEL         9  15609
CHANNEL        10  32484
TIME         20  :  12  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41494	ambient	    0
CHANNEL         2  32467	barometer	65535
CHANNEL         3  37827	humidity	65535
CHANNEL         4  30864
CHANNEL         5  35710
CHANNEL         6  41372
CHANNEL         7  50520
CHANNEL         8  48148
CHANNEL         9  15542
CHANNEL        10  32435
TIME         20  :  13  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41526	ambient	    0
CHANNEL         2  32453	barometer	65535
CHANNEL         3  37808	humidity	65535
CHANNEL         4  30860
CHANNEL         5  35699
CHANNEL         6  41288
CHANNEL         7  50484
CHANNEL         8  48122
CHANNEL         9  15425
CHANNEL        10  32387
TIME         20  :  14  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41470	ambient	    0
CHANNEL         2  32433	barometer	65535
CHANNEL         3  37820	humidity	65535
CHANNEL         4  30861
CHANNEL         5  35751
CHANNEL         6  41352
CHANNEL         7  50528
CHANNEL         8  48172
CHANNEL         9  15419
CHANNEL        10  32434
TIME         20  :  15  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41460	ambient	    0
CHANNEL         2  32396	barometer	65535
CHANNEL         3  37807	humidity	65535
CHANNEL         4  30868
CHANNEL         5  35770
CHANNEL         6  41384
CHANNEL         7  50564
CHANNEL         8  48209
CHANNEL         9  15418
CHANNEL        10  32472
TIME         20  :  16  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41384	ambient	    0
CHANNEL         2  32366	barometer	65535
CHANNEL         3  37771	humidity	65535
CHANNEL         4  30846
CHANNEL         5  35734
CHANNEL         6  41374
CHANNEL         7  50538
CHANNEL         8  48201
CHANNEL         9  15330
CHANNEL        10  32456
TIME         20  :  17  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41528	ambient	    0
CHANNEL         2  32463	barometer	65535
CHANNEL         3  37846	humidity	65535
CHANNEL         4  30871
CHANNEL         5  35820
CHANNEL         6  41466
CHANNEL         7  50625
CHANNEL         8  48268
CHANNEL         9  15492
CHANNEL        10  32504
TIME         20  :  18  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41433	ambient	    0
CHANNEL         2  32459	barometer	65535
CHANNEL         3  37881	humidity	65535
CHANNEL         4  30963
CHANNEL         5  35799
CHANNEL         6  41464
CHANNEL         7  50689
CHANNEL         8  48296
CHANNEL         9  15695
CHANNEL        10  32535
TIME         20  :  19  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41609	ambient	    0
CHANNEL         2  32500	barometer	65535
CHANNEL         3  37921	humidity	65535
CHANNEL         4  31019
CHANNEL         5  35864
CHANNEL         6  41572
CHANNEL         7  50792
CHANNEL         8  48411
CHANNEL         9  15732
CHANNEL        10  32588
TIME         20  :  20  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41523	ambient	    0
CHANNEL         2  32534	barometer	65535
CHANNEL         3  37917	humidity	65535
CHANNEL         4  30956
CHANNEL         5  35921
CHANNEL         6  41530
CHANNEL         7  50809
CHANNEL         8  48405
CHANNEL         9  15817
CHANNEL        10  32612
TIME         20  :  21  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41455	ambient	    0
CHANNEL         2  32493	barometer	65535
CHANNEL         3  37932	humidity	65535
CHANNEL         4  30978
CHANNEL         5  35889
CHANNEL         6  41555
CHANNEL         7  50799
CHANNEL         8  48435
CHANNEL         9  15894
CHANNEL        10  32619
TIME         20  :  22  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41353	ambient	    0
CHANNEL         2  32420	barometer	65535
CHANNEL         3  37835	humidity	65535
CHANNEL         4  30935
CHANNEL         5  35848
CHANNEL         6  41513
CHANNEL         7  50773
CHANNEL         8  48417
CHANNEL         9  15816
CHANNEL        10  32608
TIME         20  :  23  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41232	ambient	    0
CHANNEL         2  32395	barometer	65535
CHANNEL         3  37753	humidity	65535
CHANNEL         4  30854
CHANNEL         5  35787
CHANNEL         6  41442
CHANNEL         7  50684
CHANNEL         8  48359
CHANNEL         9  15723
CHANNEL        10  32565
TIME         20  :  24  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41244	ambient	    0
CHANNEL         2  32321	barometer	65535
CHANNEL         3  37757	humidity	65535
CHANNEL         4  30879
CHANNEL         5  35765
CHANNEL         6  41485
CHANNEL         7  50675
CHANNEL         8  48291
CHANNEL         9  15695
CHANNEL        10  32571
TIME         20  :  25  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41260	ambient	    0
CHANNEL         2  32303	barometer	65535
CHANNEL         3  37766	humidity	65535
CHANNEL         4  30860
CHANNEL         5  35733
CHANNEL         6  41436
CHANNEL         7  50663
CHANNEL         8  48314
CHANNEL         9  16068
CHANNEL        10  32546
TIME         20  :  26  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41246	ambient	    0
CHANNEL         2  32348	barometer	65535
CHANNEL         3  37783	humidity	65535
CHANNEL         4  30905
CHANNEL         5  35803
CHANNEL         6  41522
CHANNEL         7  50748
CHANNEL         8  48383
CHANNEL         9  16224
CHANNEL        10  32593
TIME         20  :  27  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41044	ambient	    0
CHANNEL         2  32236	barometer	65535
CHANNEL         3  37726	humidity	65535
CHANNEL         4  30886
CHANNEL         5  35764
CHANNEL         6  41457
CHANNEL         7  50798
CHANNEL         8  48343
CHANNEL         9  16084
CHANNEL        10  32584
TIME         20  :  28  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41145	ambient	    0
CHANNEL         2  32312	barometer	65535
CHANNEL         3  37821	humidity	65535
CHANNEL         4  30896
CHANNEL         5  35774
CHANNEL         6  41436
CHANNEL         7  50730
CHANNEL         8  48380
CHANNEL         9  16471
CHANNEL        10  32566
TIME         20  :  29  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41050	ambient	    0
CHANNEL         2  32235	barometer	65535
CHANNEL         3  37702	humidity	65535
CHANNEL         4  30826
CHANNEL         5  35736
CHANNEL         6  41418
CHANNEL         7  50698
CHANNEL         8  48336
CHANNEL         9  16270
CHANNEL        10  32565
TIME         20  :  30  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  41009	ambient	    0
CHANNEL         2  32200	barometer	65535
CHANNEL         3  37660	humidity	65535
CHANNEL         4  30828
CHANNEL         5  35717
CHANNEL         6  41440
CHANNEL         7  50663
CHANNEL         8  48308
CHANNEL         9  16070
CHANNEL        10  32553
TIME         20  :  31  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  40960	ambient	    0
CHANNEL         2  32174	barometer	65535
CHANNEL         3  37655	humidity	65535
CHANNEL         4  30811
CHANNEL         5  35712
CHANNEL         6  41431
CHANNEL         7  50669
CHANNEL         8  48328
CHANNEL         9  15929
CHANNEL        10  32563
TIME         20  :  32  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  40891	ambient	    0
CHANNEL         2  32124	barometer	65535
CHANNEL         3  37610	humidity	65535
CHANNEL         4  30779
CHANNEL         5  35683
CHANNEL         6  41389
CHANNEL         7  50641
CHANNEL         8  48306
CHANNEL         9  15823
CHANNEL        10  32552
TIME         20  :  33  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  40724	ambient	    0
CHANNEL         2  31977	barometer	65535
CHANNEL         3  37476	humidity	65535
CHANNEL         4  30699
CHANNEL         5  35582
CHANNEL         6  41321
CHANNEL         7  50499
CHANNEL         8  48192
CHANNEL         9  15620
CHANNEL        10  32471
TIME         20  :  34  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  40812	ambient	    0
CHANNEL         2  32065	barometer	65535
CHANNEL         3  37538	humidity	65535
CHANNEL         4  30757
CHANNEL         5  35688
CHANNEL         6  41421
CHANNEL         7  50664
CHANNEL         8  48324
CHANNEL         9  15792
CHANNEL        10  32561
TIME         20  :  35  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  40965	ambient	    0
CHANNEL         2  32182	barometer	65535
CHANNEL         3  37654	humidity	65535
CHANNEL         4  30884
CHANNEL         5  35762
CHANNEL         6  41317
CHANNEL         7  50595
CHANNEL         8  48238
CHANNEL         9  15818
CHANNEL        10  32582
TIME         20  :  36  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  40643	ambient	    0
CHANNEL         2  31963	barometer	65535
CHANNEL         3  37460	humidity	65535
CHANNEL         4  30713
CHANNEL         5  35633
CHANNEL         6  41366
CHANNEL         7  50584
CHANNEL         8  48271
CHANNEL         9  15650
CHANNEL        10  32541
TIME         20  :  37  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  40478	ambient	    0
CHANNEL         2  31879	barometer	65535
CHANNEL         3  37365	humidity	65535
CHANNEL         4  30662
CHANNEL         5  35554
CHANNEL         6  41288
CHANNEL         7  50476
CHANNEL         8  48201
CHANNEL         9  15585
CHANNEL        10  32470
TIME         20  :  38  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  40346	ambient	    0
CHANNEL         2  31779	barometer	65535
CHANNEL         3  37290	humidity	65535
CHANNEL         4  30577
CHANNEL         5  35486
CHANNEL         6  41218
CHANNEL         7  50426
CHANNEL         8  48099
CHANNEL         9  15368
CHANNEL        10  32421
TIME         20  :  39  :   5	DATE	2017-6-5
------------------------------------------------------

TEMP.          47.8	-273.2
CHANNEL         1  40165	ambient	    0
CHANNEL         2  31658	barometer	65535
CHANNEL         3  37224	humidity	65535
